_id,name,area_id,city_id
2916,庆城县,621021,621000
2917,环县,621022,621000
2918,华池县,621023,621000
2919,合水县,621024,621000
2920,正宁县,621025,621000
2921,宁县,621026,621000
2922,镇原县,621027,621000
2923,市辖区,621101,621100
2924,安定区,621102,621100
2925,通渭县,621121,621100
2926,陇西县,621122,621100
2927,渭源县,621123,621100
2928,临洮县,621124,621100
2929,漳县,621125,621100
2930,岷县,621126,621100
2931,市辖区,621201,621200
2932,武都区,621202,621200
2933,成县,621221,621200
2934,文县,621222,621200
2935,宕昌县,621223,621200
2936,康县,621224,621200
2937,西和县,621225,621200
2938,礼县,621226,621200
2939,徽县,621227,621200
2940,两当县,621228,621200
2941,临夏市,622901,622900
2942,临夏县,622921,622900
2943,康乐县,622922,622900
2944,永靖县,622923,622900
2945,广河县,622924,622900
2946,和政县,622925,622900
2947,东乡族自治县,622926,622900
2948,积石山保安族东乡族撒拉族自治县,622927,622900
2949,合作市,623001,623000
2950,临潭县,623021,623000
2951,卓尼县,623022,623000
2952,舟曲县,623023,623000
2953,迭部县,623024,623000
2954,玛曲县,623025,623000
2955,碌曲县,623026,623000
2956,夏河县,623027,623000
2957,市辖区,630101,630100
2958,城东区,630102,630100
2959,城中区,630103,630100
2960,城西区,630104,630100
2961,城北区,630105,630100
2962,大通回族土族自治县,630121,630100
2963,湟中县,630122,630100
2964,湟源县,630123,630100
2965,乐都区,630202,630200
2966,平安区,630203,630200
2967,民和回族土族自治县,630222,630200
2968,互助土族自治县,630223,630200
2969,化隆回族自治县,630224,630200
2970,循化撒拉族自治县,630225,630200
2971,门源回族自治县,632221,632200
2972,祁连县,632222,632200
2973,海晏县,632223,632200
2974,刚察县,632224,632200
2975,同仁县,632321,632300
2976,尖扎县,632322,632300
2977,泽库县,632323,632300
2978,河南蒙古族自治县,632324,632300
2979,共和县,632521,632500
2980,同德县,632522,632500
2981,贵德县,632523,632500
2982,兴海县,632524,632500
2983,贵南县,632525,632500
2984,玛沁县,632621,632600
2985,班玛县,632622,632600
2986,甘德县,632623,632600
2987,达日县,632624,632600
2988,久治县,632625,632600
2989,玛多县,632626,632600
2990,玉树市,632701,632700
2991,杂多县,632722,632700
2992,称多县,632723,632700
2993,治多县,632724,632700
2994,囊谦县,632725,632700
2995,曲麻莱县,632726,632700
2996,格尔木市,632801,632800
2997,德令哈市,632802,632800
2998,乌兰县,632821,632800
2999,都兰县,632822,632800
3000,天峻县,632823,632800
3001,市辖区,640101,640100
3002,兴庆区,640104,640100
3003,西夏区,640105,640100
3004,金凤区,640106,640100
3005,永宁县,640121,640100
3006,贺兰县,640122,640100
3007,灵武市,640181,640100
3008,市辖区,640201,640200
3009,大武口区,640202,640200
3010,惠农区,640205,640200
3011,平罗县,640221,640200
3012,市辖区,640301,640300
3013,利通区,640302,640300
3014,红寺堡区,640303,640300
3015,盐池县,640323,640300
3016,同心县,640324,640300
3017,青铜峡市,640381,640300
3018,市辖区,640401,640400
3019,原州区,640402,640400
3020,西吉县,640422,640400
3021,隆德县,640423,640400
3022,泾源县,640424,640400
3023,彭阳县,640425,640400
3024,市辖区,640501,640500
3025,沙坡头区,640502,640500
3026,中宁县,640521,640500
3027,海原县,640522,640500
3028,市辖区,650101,650100
3029,天山区,650102,650100
3030,沙依巴克区,650103,650100
3031,新市区,650104,650100
3032,水磨沟区,650105,650100
3033,头屯河区,650106,650100
3034,达坂城区,650107,650100
3035,米东区,650109,650100
3036,乌鲁木齐县,650121,650100
3037,市辖区,650201,650200
3038,独山子区,650202,650200
3039,克拉玛依区,650203,650200
3040,白碱滩区,650204,650200
3041,乌尔禾区,650205,650200
3042,高昌区,650402,650400
3043,鄯善县,650421,650400
3044,托克逊县,650422,650400
3045,伊州区,650502,650500
3046,巴里坤哈萨克自治县,650521,650500
3047,伊吾县,650522,650500
3048,昌吉市,652301,652300
3049,阜康市,652302,652300
3050,呼图壁县,652323,652300
3051,玛纳斯县,652324,652300
3052,奇台县,652325,652300
3053,吉木萨尔县,652327,652300
3054,木垒哈萨克自治县,652328,652300
3055,博乐市,652701,652700
3056,阿拉山口市,652702,652700
3057,精河县,652722,652700
3058,温泉县,652723,652700
3059,库尔勒市,652801,652800
3060,轮台县,652822,652800
3061,尉犁县,652823,652800
3062,若羌县,652824,652800
3063,且末县,652825,652800
3064,焉耆回族自治县,652826,652800
3065,和静县,652827,652800
3066,和硕县,652828,652800
3067,博湖县,652829,652800
3068,阿克苏市,652901,652900
3069,温宿县,652922,652900
3070,库车县,652923,652900
3071,沙雅县,652924,652900
3072,新和县,652925,652900
3073,拜城县,652926,652900
3074,乌什县,652927,652900
3075,阿瓦提县,652928,652900
3076,柯坪县,652929,652900
3077,阿图什市,653001,653000
3078,阿克陶县,653022,653000
3079,阿合奇县,653023,653000
3080,乌恰县,653024,653000
3081,喀什市,653101,653100
3082,疏附县,653121,653100
3083,疏勒县,653122,653100
3084,英吉沙县,653123,653100
3085,泽普县,653124,653100
3086,莎车县,653125,653100
3087,叶城县,653126,653100
3088,麦盖提县,653127,653100
3089,岳普湖县,653128,653100
3090,伽师县,653129,653100
3091,巴楚县,653130,653100
3092,塔什库尔干塔吉克自治县,653131,653100
3093,和田市,653201,653200
3094,和田县,653221,653200
3095,墨玉县,653222,653200
3096,皮山县,653223,653200
3097,洛浦县,653224,653200
3098,策勒县,653225,653200
3099,于田县,653226,653200
3100,民丰县,653227,653200
3101,伊宁市,654002,654000
3102,奎屯市,654003,654000
3103,霍尔果斯市,654004,654000
3104,伊宁县,654021,654000
3105,察布查尔锡伯自治县,654022,654000
3106,霍城县,654023,654000
3107,巩留县,654024,654000
3108,新源县,654025,654000
3109,昭苏县,654026,654000
3110,特克斯县,654027,654000
3111,尼勒克县,654028,654000
3112,塔城市,654201,654200
3113,乌苏市,654202,654200
3114,额敏县,654221,654200
3115,沙湾县,654223,654200
3116,托里县,654224,654200
3117,裕民县,654225,654200
3118,和布克赛尔蒙古自治县,654226,654200
3119,阿勒泰市,654301,654300
3120,布尔津县,654321,654300
3121,富蕴县,654322,654300
3122,福海县,654323,654300
3123,哈巴河县,654324,654300
3124,青河县,654325,654300
3125,吉木乃县,654326,654300
3126,石河子市,659001,659000
3127,阿拉尔市,659002,659000
3128,图木舒克市,659003,659000
3129,五家渠市,659004,659000
3130,铁门关市,659006,659000
